"TOA5","MGEO_SERC","CR1000X","2443","CR1000X.Std.04.02","CPU:M_GEOSERCv21.CR1X","39106","ExoTable"
"TIMESTAMP","RECORD","Date","Time","Chlorophyll_RFU","Chlorophyll_ugL","Conductivity","FDOM_QSU","FDOM_RFU","NLF_conductivity","ODO_sat","ODO_local","ODO_MgL","Pressure_psia","Salinity_PPT","Specific_Conductivity_uScm","BGA_PE_RFU","BGA_PE_ugL","TDS_mg_L","Turbidity_FNU","Wiper_Position_mv","pH","pH_mv","Temp_C","Depth_m","Battery_v","Cable_v","Wiper_Current_ma","sn","snn"
"2020-11-30 21:30:00",7525,113020,223111,6.47,21.29,16.318,21.88,8.02,22.02,99.55,98.81,9.86,1.27,13.03,21.643,11.06,35.64,14067.73,3.72,1.21,8.05,-73.52,12.118,0.885,5.85,13.23,35.79,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 21:36:00",7526,113020,223711,5.67,18.66,16.216,22.5,8.24,21.85,99.69,98.95,9.87,1.27,12.92,21.481,9.08,30.37,13962.74,3.78,1.2,8.04,-73.13,12.167,0.886,5.86,13.25,33.78,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 21:42:00",7527,113020,224311,6.03,19.84,16.239,21.83,8,21.89,99.23,98.49,9.83,1.27,12.95,21.525,9,30.15,13991.04,3.55,1.19,8.05,-73.4,12.144,0.885,5.85,13.23,33.75,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 21:48:00",7528,113020,224911,5.57,18.32,16.178,22.44,8.22,21.81,99.54,98.79,9.86,1.27,12.9,21.443,9.09,30.39,13937.86,3.8,1.2,8.04,-72.91,12.144,0.885,5.85,13.25,36.37,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 21:54:00",7529,113020,225511,5.61,18.46,16.181,22.44,8.22,21.82,99.25,98.51,9.84,1.27,12.9,21.455,9.3,30.94,13945.62,3.51,1.2,8.03,-72.42,12.129,0.887,5.85,13.23,36.03,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 22:00:00",7530,113020,230111,5.94,19.56,16.187,22.1,8.1,21.84,99.27,98.53,9.84,1.28,12.91,21.468,9.44,31.33,13954.27,3.9,1.19,8.03,-72.71,12.12,0.889,5.86,13.25,33.31,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 22:06:00",7531,113020,230711,5.7,18.76,16.186,22.37,8.19,21.83,98.85,98.12,9.8,1.28,12.91,21.465,9.28,30.9,13952.55,3.4,1.21,8.03,-72.4,12.124,0.888,5.85,13.24,34.46,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 22:12:00",7532,113020,231311,5.56,18.31,16.193,22.2,8.13,21.84,98.99,98.25,9.81,1.28,12.92,21.473,8.86,29.78,13957.57,3.57,1.19,8.03,-72.7,12.127,0.889,5.85,13.25,33.86,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 22:18:00",7533,113020,231911,5.74,18.88,16.209,22,8.06,21.86,98.16,97.42,9.72,1.28,12.93,21.49,9.46,31.39,13968.59,3.61,1.21,8.03,-72.48,12.133,0.889,5.85,13.23,35.88,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 22:24:00",7534,113020,232511,6.07,19.99,16.216,21.94,8.04,21.87,98.38,97.65,9.75,1.28,12.94,21.503,9.85,32.42,13976.65,3.73,1.2,8.03,-72.41,12.128,0.888,5.85,13.24,33.51,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 22:30:00",7535,113020,233111,5.75,18.93,16.158,22.13,8.11,21.8,98.54,97.8,9.77,1.27,12.89,21.432,9.19,30.66,13930.76,3.93,1.2,8.02,-72.13,12.117,0.888,5.86,13.24,33.63,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 22:36:00",7536,113020,233711,5.73,18.85,16.144,22.44,8.22,21.78,97.9,97.17,9.71,1.28,12.88,21.414,8.05,27.62,13918.79,3.97,1.19,8.02,-72.12,12.115,0.889,5.85,13.25,34.02,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 22:42:00",7537,113020,234311,5.81,19.1,16.177,22.42,8.21,21.82,97.82,97.09,9.69,1.28,12.9,21.454,9.46,31.38,13945.24,3.6,1.2,8.02,-71.89,12.121,0.89,5.85,13.23,36.01,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 22:48:00",7538,113020,234911,6.06,19.94,16.198,22.63,8.29,21.85,98.02,97.29,9.71,1.28,12.92,21.485,8.6,29.08,13965.27,3.62,1.2,8.03,-72.46,12.116,0.89,5.85,13.24,35.7,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 22:54:00",7539,113020,235511,5.67,18.65,16.205,22.57,8.27,21.86,97.68,96.96,9.68,1.28,12.93,21.493,9.25,30.82,13970.52,3.83,1.19,8.04,-72.75,12.118,0.89,5.86,13.23,33.56,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 23:00:00",7540,120120,111,5.43,17.86,16.204,22.36,8.19,21.86,98.74,98.01,9.78,1.28,12.93,21.49,8.44,28.66,13968.54,3.72,1.2,8.04,-72.76,12.122,0.892,5.85,13.24,34.25,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 23:06:00",7541,120120,711,5.48,18.04,16.27,22.01,8.06,21.95,99.06,98.33,9.81,1.28,12.98,21.578,8.8,29.63,14025.77,3.97,1.2,8.04,-73.13,12.122,0.892,5.85,13.23,33.46,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 23:12:00",7542,120120,1311,5.6,18.44,16.269,22.19,8.13,21.94,98.86,98.13,9.79,1.28,12.98,21.567,9.19,30.66,14018.33,3.83,1.21,8.04,-73.06,12.14,0.892,5.85,13.24,34.07,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 23:18:00",7543,120120,1911,5.73,18.86,16.263,22.2,8.13,21.93,98.85,98.11,9.79,1.28,12.97,21.561,9.25,30.81,14014.94,3.91,1.19,8.04,-72.97,12.135,0.893,5.85,13.23,33.57,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 23:24:00",7544,120120,2511,5.56,18.3,16.213,22.36,8.19,21.88,98.85,98.12,9.8,1.28,12.94,21.513,8.81,29.66,13983.69,3.58,1.2,8.04,-72.75,12.1,0.893,5.85,13.24,36.22,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 23:30:00",7545,120120,3111,5.4,17.75,16.227,22.14,8.11,21.91,99.03,98.3,9.82,1.28,12.96,21.537,8.98,30.11,13998.8,3.47,1.2,8.04,-72.82,12.092,0.892,5.85,13.22,34.42,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 23:36:00",7546,120120,3711,5.4,17.77,16.22,22.32,8.18,21.9,98.97,98.23,9.81,1.28,12.95,21.533,8.91,29.91,13996.4,3.62,1.19,8.04,-72.75,12.081,0.891,5.85,13.24,34.01,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 23:42:00",7547,120120,4311,6.06,19.96,16.193,22.4,8.21,21.87,98.35,97.62,9.76,1.28,12.93,21.502,9.1,30.42,13976.6,3.69,1.21,8.03,-72.64,12.073,0.893,5.85,13.23,35.88,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 23:48:00",7548,120120,4911,5.23,17.22,16.218,22.27,8.16,21.9,98.92,98.18,9.81,1.28,12.95,21.531,9.1,30.43,13995.45,3.79,1.2,8.04,-72.83,12.079,0.892,5.85,13.24,33.83,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-11-30 23:54:00",7549,120120,5511,5.45,17.92,16.241,22.19,8.13,21.93,98.63,97.9,9.78,1.28,12.97,21.561,8.78,29.57,14014.61,3.62,1.2,8.03,-72.7,12.081,0.89,5.85,13.22,33.48,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 00:00:00",7550,120120,10111,5.47,17.99,16.253,22.31,8.17,21.95,98.3,97.57,9.75,1.28,12.98,21.577,9.01,30.19,14024.8,4.06,1.19,8.03,-72.53,12.082,0.891,5.85,13.24,33.99,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 00:06:00",7551,120120,10711,5.34,17.58,16.251,22.24,8.15,21.95,98.56,97.83,9.77,1.28,12.98,21.577,8.47,28.73,14025.33,3.81,1.2,8.03,-72.7,12.077,0.893,5.86,13.23,36.24,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 00:12:00",7552,120120,11311,5.43,17.87,16.24,22.04,8.07,21.93,98.7,97.97,9.79,1.28,12.97,21.563,8.63,29.16,14015.84,3.53,1.2,8.04,-72.88,12.077,0.892,5.85,13.24,33.26,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 00:18:00",7553,120120,11911,5.5,18.08,16.199,22.45,8.22,21.87,98.85,98.11,9.8,1.28,12.94,21.504,8.71,29.37,13977.84,3.96,1.19,8.03,-72.56,12.084,0.892,5.85,13.22,33.7,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 00:24:00",7554,120120,12511,5.92,19.48,16.222,22.5,8.24,21.91,98.45,97.72,9.76,1.28,12.96,21.539,9.16,30.59,14000.55,3.89,1.2,8.03,-72.49,12.075,0.891,5.85,13.24,35.89,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 00:30:00",7555,120120,13111,5.46,17.98,16.166,22.71,8.32,21.85,97.9,97.17,9.72,1.28,12.92,21.477,8.92,29.95,13959.93,3.84,1.2,8.03,-72.25,12.053,0.89,5.85,13.22,36.61,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 00:36:00",7556,120120,13711,5.75,18.92,16.182,22.69,8.31,21.86,97.72,96.99,9.7,1.28,12.93,21.494,9.33,31.04,13971.13,3.95,1.19,8.02,-72.11,12.06,0.89,5.85,13.24,33.31,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 00:42:00",7557,120120,14311,5.85,19.24,16.228,22.44,8.22,21.92,97.56,96.83,9.68,1.28,12.97,21.552,9.13,30.51,14009.1,3.9,1.2,8.02,-71.98,12.065,0.891,5.85,13.22,34.11,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 00:48:00",7558,120120,14911,5.52,18.17,16.211,23.23,8.51,21.91,97.67,96.94,9.69,1.28,12.96,21.542,9.66,31.9,14002.37,3.78,1.21,8.02,-71.65,12.044,0.891,5.85,13.24,33.05,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 00:54:00",7559,120120,15511,5.71,18.78,16.187,22.87,8.37,21.89,97.24,96.52,9.66,1.28,12.95,21.523,9.37,31.14,13989.76,3.99,1.19,8.02,-71.7,12.02,0.891,5.86,13.22,33.62,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 01:00:00",7560,120120,20111,5.55,18.26,16.094,22.92,8.39,21.81,97.29,96.56,9.68,1.28,12.89,21.442,9.01,30.19,13937.26,3.77,1.2,8.01,-71.51,11.942,0.89,5.85,13.24,36.54,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 01:06:00",7561,120120,20711,5.64,18.57,16.162,22.7,8.32,21.87,98.03,97.3,9.74,1.28,12.93,21.504,8.94,30,13977.45,4.07,1.2,8.02,-71.87,11.993,0.89,5.85,13.22,35.86,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 01:12:00",7562,120120,21311,5.46,17.95,16.174,22.38,8.2,21.91,97.6,96.87,9.7,1.28,12.96,21.536,8.76,29.5,13998.22,3.7,1.2,8.02,-71.87,11.966,0.891,5.85,13.24,33.44,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 01:18:00",7563,120120,21911,6.08,20.01,16.205,22.41,8.21,21.94,97.43,96.71,9.68,1.28,12.98,21.571,10.72,34.75,14021.22,3.96,1.2,8.02,-71.72,11.977,0.891,5.85,13.22,34.3,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 01:24:00",7564,120120,22511,6,19.75,16.203,22.46,8.23,21.94,97.62,96.89,9.7,1.28,12.98,21.571,8.78,29.57,14021.13,3.82,1.2,8.02,-71.97,11.97,0.892,5.85,13.24,33.37,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 01:30:00",7565,120120,23111,5.84,19.21,16.206,22.4,8.21,21.95,97.01,96.29,9.64,1.28,12.98,21.575,9.74,32.13,14023.99,3.92,1.2,8.02,-72,11.97,0.892,5.86,13.21,33.38,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 01:36:00",7566,120120,23711,5.67,18.66,16.238,22.5,8.24,21.99,97.17,96.44,9.65,1.28,13.01,21.613,9.6,31.75,14048.77,3.97,1.19,8.02,-71.77,11.978,0.892,5.86,13.24,33.7,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 01:42:00",7567,120120,24311,5.62,18.5,16.22,22.61,8.28,21.97,96.98,96.26,9.64,1.28,12.99,21.594,9.26,30.84,14036.3,4.34,1.19,8.02,-71.67,11.97,0.892,5.85,13.22,34.54,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 01:48:00",7568,120120,24911,5.79,19.05,16.204,22.57,8.27,21.96,97.01,96.29,9.65,1.28,12.99,21.583,9.57,31.67,14028.82,3.85,1.2,8.02,-71.73,11.953,0.893,5.85,13.24,33.79,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 01:54:00",7569,120120,25511,5.87,19.32,16.189,22.91,8.39,21.95,97.49,96.76,9.7,1.28,12.98,21.576,9.79,32.26,14024.57,3.98,1.2,8.02,-71.79,11.928,0.893,5.85,13.21,33.08,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 02:00:00",7570,120120,30111,5.37,17.67,16.164,22.83,8.36,21.92,97.17,96.45,9.67,1.28,12.96,21.545,8.78,29.57,14004.4,3.83,1.2,8.02,-71.77,11.924,0.894,5.86,13.24,35.95,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 02:06:00",7571,120120,30711,5.3,17.43,16.155,22.6,8.28,21.91,96.05,95.34,9.56,1.28,12.95,21.534,8.24,28.11,13996.98,4.01,1.19,8.02,-71.69,11.923,0.895,5.85,13.22,33.48,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 02:12:00",7572,120120,31311,5.77,18.99,16.189,22.45,8.22,21.93,97.53,96.81,9.7,1.29,12.97,21.561,9.39,31.19,14014.71,3.92,1.19,8.02,-72.03,11.956,0.895,5.86,13.23,33.8,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 02:18:00",7573,120120,31911,5.57,18.34,16.237,22.34,8.18,22,97.34,96.62,9.68,1.29,13.01,21.623,9.75,32.16,14055.12,3.94,1.2,8.02,-71.87,11.958,0.895,5.85,13.22,33.46,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 02:24:00",7574,120120,32511,5.52,18.17,16.216,22.41,8.21,21.97,97.24,96.51,9.67,1.29,13,21.6,8.67,29.28,14040.28,3.94,1.2,8.02,-71.94,11.948,0.895,5.86,13.23,33.52,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 02:30:00",7575,120120,33111,5.9,19.43,16.195,22.5,8.24,21.96,97.35,96.63,9.69,1.29,12.99,21.586,9.68,31.97,14030.88,4.04,1.21,8.02,-71.88,11.925,0.896,5.86,13.21,33.63,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 02:36:00",7576,120120,33711,5.47,18,16.221,22.31,8.17,22,97.4,96.68,9.69,1.29,13.01,21.624,8.82,29.68,14055.81,3.69,1.2,8.02,-71.81,11.919,0.897,5.85,13.23,32.95,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 02:42:00",7577,120120,34311,5.73,18.87,16.221,22.36,8.19,21.98,97.17,96.45,9.66,1.29,13,21.606,9.36,31.12,14043.85,3.88,1.2,8.02,-71.7,11.952,0.897,5.85,13.22,36.02,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 02:48:00",7578,120120,34911,5.83,19.19,16.219,22.38,8.2,21.99,97.48,96.75,9.7,1.29,13.01,21.613,8.51,28.84,14048.19,4,1.2,8.02,-71.82,11.935,0.897,5.85,13.23,33.44,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 02:54:00",7579,120120,35511,6.71,22.09,16.223,22.32,8.18,22,97.39,96.66,9.69,1.29,13.01,21.623,9.88,32.5,14054.76,3.62,1.2,8.02,-71.65,11.925,0.898,5.85,13.21,33.95,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 03:00:00",7580,120120,40111,5.53,18.19,16.191,22.56,8.26,21.98,97.16,96.44,9.68,1.29,13,21.603,8.62,29.13,14041.95,3.66,1.2,8.01,-71.55,11.885,0.899,5.85,13.23,32.91,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 03:06:00",7581,120120,40711,5.5,18.1,16.202,22.52,8.25,21.99,97.14,96.42,9.67,1.29,13.01,21.614,9.22,30.73,14049.4,3.75,1.2,8.01,-71.56,11.889,0.899,5.86,13.22,34.49,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 03:12:00",7582,120120,41311,5.71,18.8,16.196,22.43,8.21,21.97,97.15,96.43,9.67,1.29,13,21.6,9.68,31.98,14039.7,3.93,1.19,8.02,-71.62,11.903,0.898,5.86,13.23,34.3,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 03:18:00",7583,120120,41911,5.5,18.09,16.193,22.72,8.32,21.99,96.88,96.16,9.65,1.29,13,21.611,9.04,30.25,14047.26,4.08,1.2,8.01,-71.47,11.874,0.899,5.85,13.21,36.35,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 03:24:00",7584,120120,42511,4.76,15.67,16.122,22.47,8.23,21.92,96.81,96.09,9.66,1.29,12.96,21.547,9.12,30.46,14005.49,3.83,1.19,8.01,-71.26,11.818,0.899,5.85,13.23,35.94,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 03:30:00",7585,120120,43111,5.07,16.67,16.046,23.32,8.54,21.86,96,95.28,9.59,1.29,12.92,21.486,8.48,28.76,13965.95,3.69,1.21,8.01,-71.05,11.744,0.898,5.85,13.21,36.6,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 03:36:00",7586,120120,43711,5.35,17.6,16.013,22.81,8.35,21.79,96.21,95.5,9.61,1.29,12.88,21.423,8.65,29.21,13924.76,4.03,1.2,8,-70.88,11.779,0.898,5.86,13.23,34.07,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 03:42:00",7587,120120,44311,5.18,17.05,15.971,23.32,8.54,21.79,95.93,95.22,9.6,1.29,12.88,21.422,8.1,27.74,13924.36,4,1.19,8,-70.78,11.677,0.896,5.85,13.21,33.91,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 03:48:00",7588,120120,44911,4.56,14.99,15.938,23.52,8.61,21.76,96.24,95.53,9.64,1.29,12.85,21.383,6.64,23.86,13899.13,3.78,1.2,7.99,-70.49,11.666,0.898,5.85,13.23,36.09,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 03:54:00",7589,120120,45511,5.07,16.68,15.927,23.6,8.64,21.75,95.95,95.23,9.61,1.29,12.85,21.376,7.71,26.71,13894.18,3.73,1.2,8,-70.65,11.655,0.898,5.86,13.21,36.3,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 04:00:00",7590,120120,50111,5.09,16.73,15.912,23.64,8.66,21.73,95.88,95.17,9.61,1.29,12.84,21.361,7.87,27.14,13884.71,3.68,1.2,8,-70.53,11.643,0.899,5.86,13.22,33.7,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 04:06:00",7591,120120,50711,5.03,16.54,15.916,23.54,8.62,21.74,94.49,93.79,9.47,1.29,12.84,21.369,8.05,27.62,13889.85,3.76,1.2,7.99,-70.44,11.641,0.898,5.85,13.21,33.12,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 04:12:00",7592,120120,51311,5.11,16.82,15.91,23.45,8.59,21.73,95.44,94.73,9.57,1.29,12.84,21.363,8.04,27.6,13885.66,3.76,1.2,7.99,-70.27,11.636,0.898,5.85,13.23,34.57,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 04:18:00",7593,120120,51911,5.69,18.71,15.907,23.62,8.65,21.72,95.63,94.92,9.58,1.29,12.83,21.353,7.89,27.18,13879.45,3.63,1.21,7.99,-70.45,11.646,0.899,5.85,13.21,33.44,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 04:24:00",7594,120120,52511,5.74,18.89,15.923,23.61,8.64,21.74,95.59,94.87,9.57,1.29,12.84,21.364,7.58,26.37,13886.39,3.77,1.2,7.99,-70.09,11.667,0.901,5.86,13.23,34.16,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 04:30:00",7595,120120,53111,5.01,16.47,15.931,23.29,8.53,21.75,95.95,95.24,9.61,1.29,12.85,21.381,7.94,27.33,13897.85,4.09,1.2,8,-70.5,11.655,0.902,5.86,13.21,33.76,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 04:36:00",7596,120120,53711,4.98,16.39,15.925,23.23,8.51,21.74,95.67,94.96,9.58,1.3,12.84,21.37,8.06,27.65,13890.51,3.9,1.2,7.99,-70.3,11.66,0.903,5.85,13.23,34.27,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 04:42:00",7597,120120,54311,5.14,16.92,15.94,23.64,8.65,21.76,95.74,95.03,9.59,1.29,12.85,21.384,8.08,27.71,13899.8,3.9,1.2,7.99,-70.18,11.67,0.901,5.85,13.21,32.89,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 04:48:00",7598,120120,54911,4.85,15.94,15.941,23.57,8.63,21.75,95.85,95.14,9.6,1.29,12.85,21.381,7.89,27.19,13897.43,3.94,1.2,7.99,-70.12,11.681,0.902,5.86,13.23,33.54,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 04:54:00",7599,120120,55511,4.88,16.07,15.948,23.13,8.47,21.76,95.35,94.64,9.55,1.29,12.85,21.387,7.97,27.4,13901.62,3.96,1.2,7.99,-70,11.686,0.901,5.86,13.21,33.19,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 05:00:00",7600,120120,60111,4.96,16.32,15.931,23.47,8.59,21.75,96.02,95.31,9.62,1.29,12.85,21.379,7.18,25.3,13896.13,3.99,1.19,7.99,-70.38,11.659,0.901,5.86,13.22,34.12,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 05:06:00",7601,120120,60711,5.18,17.06,15.92,23.44,8.58,21.73,96.1,95.39,9.63,1.29,12.84,21.361,8.2,28.01,13884.42,4.22,1.2,7.99,-70.36,11.664,0.901,5.85,13.21,33.63,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 05:12:00",7602,120120,61311,4.83,15.89,15.923,23.51,8.61,21.73,96.02,95.3,9.62,1.29,12.84,21.361,6.81,24.31,13884.54,3.96,1.2,7.99,-70.31,11.672,0.901,5.86,13.22,34.63,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 05:18:00",7603,120120,61911,6.16,20.28,15.961,22.37,8.19,21.76,94.51,93.81,9.46,1.29,12.86,21.388,8.54,28.93,13902.13,3.85,1.2,7.98,-69.51,11.717,0.902,5.86,13.21,34.46,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 05:24:00",7604,120120,62511,5.22,17.16,16.007,22.54,8.25,21.81,95.27,94.56,9.52,1.3,12.89,21.434,5.37,20.46,13932.42,3.9,1.19,7.99,-70,11.742,0.902,5.86,13.22,33.74,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 05:30:00",7605,120120,63111,5.01,16.49,16.01,22.72,8.32,21.81,95.73,95.02,9.57,1.3,12.89,21.433,7,24.81,13931.73,3.78,1.2,7.98,-69.89,11.753,0.904,5.85,13.2,33.12,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 05:36:00",7606,120120,63711,4.41,14.5,15.974,23.24,8.51,21.76,95.39,94.68,9.54,1.3,12.86,21.393,6.15,22.53,13905.56,3.9,1.2,7.97,-69.27,11.738,0.905,5.86,13.23,33.21,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
"2020-12-01 05:42:00",7607,120120,64311,4.45,14.65,15.93,23.33,8.54,21.72,95.22,94.51,9.53,1.3,12.83,21.348,6.03,22.23,13876.5,3.93,1.2,7.97,-68.92,11.713,0.906,5.85,13.21,35.68,"1sn^M^J14F102311^M^J#_","1ssn^M^J14F102115_14F101528_14F10188"
